reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
c5719a3f-d46d-484f-97ad-e795399a0232,A Google user,"Improved in the last 6mo. +1 star. This app is still difficult to use from a Mobile perspective. WebEx is clearly working on improving it. It needs to be basically one click to enter with my presets with the ability to override when I choose. In other words, don't ask for manual confirmations. Take a look at how Google does this for Hangouts.",4,0,40.1.0,2020-01-30 16:55:54,40.1.0
ebb05119-448a-407d-bc78-04ac58ac5fd8,A Google user,"Enjoy using this apps, effective in a pinch, but as a car passenger needing to attend a meeting, it falls short. Understand the need to save data, but would prefer having a choice. updated 5/17/2019: the app works better on my phone than the computer...there really needs to be something done about the desktop app, I can't keep trying to look at people present spreadsheet data on my phone",3,1,39.3.0,2019-05-17 15:50:08,39.3.0
2f7b7c0d-351e-4254-98b7-68d0bfd4ee12,Ben Wolfe,"The audio only mode screen has no indication that you need to swipe to exit this screen. A simple arrow would fix this confusing interface. Bluetooth functionality also needs some work. When using headphones with proximity sensors it will disconnect them and switch to speaker audio if your headphones detect they aren't on your head. A nice feature in theory, but in practice it's easy to accidentally trigger this response and have to switch back to Bluetooth audio.",1,23,43.7.0,2023-07-22 23:56:00,43.7.0
691d1711-a8f1-4ec6-b30b-e830f77903c3,Anneliese Smith,"Great experience. I can use this app easily on my computer or my mobile phone. It's mostly straight forward and audio quality is not sacrificed while using a mobile phone. Audio quality may be impacted by your phone's speakers, computer speakers, speakers of other participants, and participants not muting their microphones (allowing for background noise). The app is extremely helpful for my schooling.",5,427,40.4.3,2020-06-05 20:16:55,40.4.3
f40506b8-de5c-4cf7-b080-495ce3f55e0b,Chris Meier,"I couldn't get any audio or video, even after giving permissions, and multiple attempts. It told me I had an expired certificate for the app when I had JUST downloaded it. It was for court and it definitely failed me. I couldn't hear anything or say anything, but it let me chat. And then the session ended without my participation at all. Not cool. 🤬",1,23,41.11.0,2021-11-24 20:01:49,41.11.0
241c3760-4a8e-4d9a-9c12-b0486346e7f0,Goldie,"It works great! Theres been a lot of buffering and audio issues very recently, but im pretty sure thats just internet problems and not the app itself. But before the problems it worked perfectly with pretty good ease of access too, it was easy to figure out what to do my first time even though ive never done anything like it before.",5,30,40.4.3,2020-05-13 21:53:52,40.4.3
d0f5777e-9713-4280-94fd-f4c52b9c0e9e,A Google user,"You can barely use WebEx from a computer. This app doesn't bridge the gap whether you're hosting or joining a call (audio OR video). It's very convoluted to set up a space, especially if using your company's subscription. I had hoped that joining a call wouldn't be too difficult through the app (call-in numbers are laughable), but unfortunately not the case. This is how it is even when there isn't an increased demand for service, which is why Zoom is preferred yet now failing from the increase!",1,3,40.1.0,2020-03-18 16:07:26,40.1.0
a2c80a3a-2b46-4d13-ac93-72a851ab424e,Abe Levy,"Could not see my own name on Gallery view when I blocked my video. No ability to modulate audio other than smartphone audio control. Video streaming quality excellent. Update: 3/18/2024: This meeting app is a mess compared to the ease and universal access of Zoom meetings. Video access is challenging & audio access could only be achieved by a completely separate phone call. When I tried to change audio access on my computer, no options were allowed",3,37,44.2.0,2024-03-18 18:11:34,44.2.0
294d6d43-73b4-4ae4-9532-88d228b88c73,Z M,"Terrible audio ... using the ""Speaker"" option, sound came in and out for the entire meeting, but there was mostly silence. When there was sound, it was mostly unintelligible. Tried to go through Bluetooth and it wouldn't work. Tried the ""Phone"" option which seemed to work better except that at full volume, it was so low, I couldn't hear it to understand what was being said. At least I got to see my brother and nieces, but I heard none of the presentation and that was very disappointing.",1,125,43.3.1,2023-03-24 18:46:41,43.3.1
c686f2e5-12a1-470b-b641-411e98738875,A Google user,"Inconsistent. Since the WebEx update, can no longer use Internet audio with Bluetooth headset. Have to use call me. Call me is less clear takes a long time to get a call and takes several times to connect, and on occasion, someone else's call is connected and we can hear the other organization/party but they can not hear us. Eve's dropping!! Scary... hope WebEx is fixing the issue. Listening to someone's credit card balance, hearing an insurance agent case or tire shop order.., no thxs.",1,9,40.1.0,2020-01-28 17:05:42,40.1.0
efe3470e-2cf1-4117-9bcb-110efad7de78,A Google user,"This app remains running and in notifications when not in use. No way to consistently turn it off. We've switched over to using Zoom instead with much better usability. Should also be noted that the app darkens the front camera considerably. I load the native camera and have great overhead indoor lighting and I look fine. Load up webex and turn on the camera, and I'm in a cave.",1,14,11.7.1,2019-02-06 17:06:17,11.7.1
49b2e10a-795f-4fba-8028-66656cbfd4c5,Diogo Roldão,"Process of login thru the phone could be a lot better. For security reasons in Android this App is usually installed in the ""Work area"", then nothing can be copied from there. To log thru phone you must insert manually a huge meeting ID number and another huge and complex password. It's too complicated. It should have as simple login process as Teams does by having a simple PIN to log in and a sync with you your calendar to know which metings are Webex, then simply join them, or a tokenized link",3,1,40.12.2,2021-04-13 17:16:10,40.12.2
9f379bdb-e76e-4c47-b253-e9d65cb29ea1,A Google user,"I was impressed with the app's ease of use and lag-free operation. Another helpful feature was that when i used the ""call in"" option, the app not only dialed the phone number, but also entered the meeting id and attendee id after pausing for the right amount of time. I didn't have to type a single thing on my phone's keyboard.",5,5,39.7.0,2019-09-11 20:11:06,39.7.0
04abb0c1-70ef-4432-8d3a-45e291d5c1b0,Ron S.,"Got the app on after reading about it, uncomfortable with how much of my phone it wants to access but it says it's optional. Have you used apps before but I looked where I could exclude access to my phone's memory, pictures, data, contacts, Etc. Don't know why they need access to my contacts, calendar and a bunch of this which was listed as optional but I could find no way of restricting it. Would not recommend this app and I'm removing it from my phone because of other reviews.",2,62,42.8.0,2022-08-12 20:56:58,42.8.0
5453fb2c-32f9-4e88-81de-b030ab80724f,A Google user,"Unable to see everyone in the meeting using my phone. Sounds from individuals toggling settings on/off are distracting. Video and sound glitch. App wants to know my location and have access to contacts; too intrusive. Meeting lasted 1 hour 20 minutes with approximately 15 members, 2 members had video problems, and 2 others were randomly dropped from the session (they were able to rejoin). Ultimately, not impressed. This isn't user friendly.",2,12,40.2.6,2020-04-24 00:24:28,40.2.6
54853a11-112a-446e-bb81-dca365ced74e,Sargent Preston,"Might as well be honest. I had no choice in downloading and using this app. it works, but the GUI and intuitive usage wasn't there for me. I found myself fumbling around looking for settings, and running in circles trying to undo what I had accidentally did. What did I do? I don't know, I got stuck in some funky setup and was worried about dropping my meeting.",4,70,40.8.1,2020-08-20 02:49:41,40.8.1
8d836630-8081-4a9d-8abe-a1f17ae846e8,Neil Harris,The controls to mute and unmute both the audio and video options are easy to switch on and off. Joining a moderated meeting is tricky if you do not have a link to the meeting. It would be helpful for someone like me to have the option to save the link or some new other data they used to join the meeting in the app for future use.,3,30,43.7.0,2023-07-12 00:26:48,43.7.0
